   ID      Date       Time  Det  Cal1_1  Cal2_1  Flag  Cal1_2  Cal2_2  D_Cal1  D_Cal2  Cal1good  Cal2good 
   11  19941120  73397.924   S1  1.1954  1.1769     1  1.1952  1.1797    0.00    0.00     1.195     1.177 
   12  19941121  62700.945   S1  1.1883  1.1733     1  1.1981  1.1761    0.01    0.00     1.188     1.173 
   14  19941126  44557.952   S1  1.2023  1.1753     1   1.185   1.173    0.01    0.00     1.202     1.175 
   15  19941126  71809.732   S1  1.1909  1.1704     1  1.1818  1.1738    0.01    0.00     1.191     1.170 
   25  19941221  80075.215   S1  1.0125   1.001     1  1.0073  1.0053    0.01    0.00     1.012     1.001 
   35  19941228  27585.915   S1  1.0003  0.9983     1  1.0029  0.9919    0.00    0.01     1.000     0.998 
   40  19950111  17352.241   S1  1.0092  0.9982     1  0.9966  0.9946    0.01    0.00     1.009     0.998 
   41  19950111  44329.196   S1  1.0083  0.9973     1  0.9995   0.987    0.01    0.01     1.008     0.997 
   44  19950114  47434.865   S1  1.0102  0.9957     1  1.0109  0.9954    0.00    0.00     1.010     0.996 
   46  19950125  53512.253   S1  1.0091  0.9966     1  1.0153  0.9958    0.01    0.00     1.009     0.997 
   47  19950201  79260.232   S1  1.0138  1.0013     1  1.0104  1.0069    0.00    0.01     1.014     1.001 
   51  19950207  49973.785   S1  1.0162  1.0047     1   1.016   0.998    0.00    0.01     1.016     1.005 
   54  19950210   8424.148   S1  1.0154  1.0014     1  1.0163  1.0043    0.00    0.00     1.015     1.001 
   57  19950211  72469.074   S1   1.018   1.008     1  0.9981  0.9961    0.02    0.01     1.018     1.008 
   61  19950226  53351.255   S1  1.0237  1.0092     1  1.0232  1.0087    0.00    0.00     1.024     1.009 
   63  19950304  37661.062   S1  1.0267  1.0117     1  1.0252  1.0117    0.00    0.00     1.027     1.012 
   65  19950305  54309.427   S1  1.0226  1.0081     1  1.0298  1.0128    0.01    0.00     1.023     1.008 
   71  19950325  63392.815   S1  1.0344  1.0204     1  1.0318  1.0158    0.00    0.00     1.034     1.020 
   78  19950403  47985.179   S1  1.0344  1.0299     1  1.0283  1.0263    0.01    0.00     1.034     1.030 
   81  19950407  54922.052   S1  1.0447  1.0332     1  1.0335  1.0255    0.01    0.01     1.045     1.033 
   82  19950408  34375.553   S1  1.0399  1.0254     1  1.0329  1.0309    0.01    0.01     1.040     1.025 
   83  19950409  23559.763   S1  1.0459  1.0354     1  1.0305  1.0285    0.01    0.01     1.046     1.035 
   85  19950411  28261.753   S1  1.0417  1.0302     1  1.0451  1.0301    0.00    0.00     1.042     1.030 
   86  19950414  40882.798   S1  1.0529  1.0384     1  1.0339  1.0319    0.02    0.01     1.053     1.038 
   87  19950416  13306.766   S1  1.0407  1.0372     1  1.0284  1.0264    0.01    0.01     1.041     1.037 
   88  19950418  83793.572   S1  1.0513  1.0368     1  1.0631  1.0411    0.01    0.00     1.051     1.037 
   89  19950419    8628.86   S1      --      --     1  1.0565   1.049      --      --     1.056     1.049 
   94  19950425    923.718   S1  1.0472  1.0377     1  1.0525   1.054    0.01    0.02     1.047     1.038 
   96  19950503  66971.838   S1  1.0493  1.0473     1  1.0586  1.0451    0.01    0.00     1.049     1.047 
   97  19950505  53939.053   S1  1.0619  1.0509     1   1.071   1.049    0.01    0.00     1.062     1.051 
   98  19950510  28083.509   S1  1.0631  1.0486     1  1.0406  1.0391    0.02    0.01     1.063     1.049 
   99  19950512   1003.891   S1  1.0643  1.0518     1  1.0555  1.0535    0.01    0.00     1.064     1.052 
  101  19950513  81706.917   S1  1.0491  1.0471     1  1.0656  1.0491    0.02    0.00     1.049     1.047 
  102  19950515   3288.326   S1  1.0658  1.0553     1  1.0599  1.0499    0.01    0.01     1.066     1.055 
  103  19950515   23077.82   S1   1.066   1.054     1  1.0546  1.0466    0.01    0.01     1.066     1.054 
  104  19950520  83271.404   S1  1.0733  1.0593     1  1.0709  1.0554    0.00    0.00     1.073     1.059 
  105  19950521  25161.588   S1  1.0745    1.06     1  1.0738  1.0613    0.00    0.00     1.075     1.060 
  106  19950522  23898.964   S1  1.0565  1.0545     1  1.0648  1.0628    0.01    0.01     1.056     1.054 
  108  19950522  85280.044   S1  1.0724  1.0574     1  1.0648  1.0628    0.01    0.01     1.072     1.057 
  109  19950523  31302.284   S1  1.0743  1.0618     1  1.0832  1.0672    0.01    0.01     1.074     1.062 
  112  19950602  25592.777   S1  1.0793  1.0688     1  1.0788  1.0698    0.00    0.00     1.079     1.069 
  113  19950603   21257.81   S1  1.0738  1.0628     1  1.0828  1.0663    0.01    0.00     1.074     1.063 
  114  19950608  81397.603   S1  1.0807  1.0687     1  1.0801  1.0676    0.00    0.00     1.081     1.069 
  115  19950610   6849.095   S1  1.0819  1.0649     1  1.0652  1.0632    0.02    0.00     1.082     1.065 
  122  19950625  19176.832   S1   1.089   1.076     1  1.0869  1.0849    0.00    0.01     1.089     1.076 
  123  19950629  37033.034   S1  1.0906  1.0816     1  1.0868  1.0763    0.00    0.00     1.091     1.082 
  124  19950701  12762.114   S1  1.0948  1.0843     1   1.109  1.0925    0.01    0.01     1.095     1.084 
  127  19950703  20018.718   S1  1.0969  1.0854     1  1.0929  1.0909    0.00    0.01     1.097     1.085 
  128  19950704  11431.823   S1  1.0938  1.0838     1   1.104   1.086    0.01    0.00     1.094     1.084 
  131  19950711  13789.302   S1  1.1007  1.0892     1  1.0832  1.0812    0.02    0.01     1.101     1.089 
  134  19950722  75147.472   S1  1.1063  1.0968     1  1.1068  1.0923    0.00    0.00     1.106     1.097 
  135  19950726  51579.299   S1  1.1046  1.0966     1  1.0937  1.0897    0.01    0.01     1.105     1.097 
  136  19950730  76149.149   S1  1.1126  1.1036     1  1.1035  1.0965    0.01    0.01     1.113     1.104 
  143  19950805  13454.144   S1  1.1191  1.1081     1  1.1093  1.1008    0.01    0.01     1.119     1.108 
  144  19950809  85945.672   S1  1.1166  1.1076     1  1.1113  1.1078    0.00    0.00     1.117     1.108 
  148  19950822   13750.53   S1      --      --     1  1.1228  1.1078      --      --     1.123     1.108 
  161  19951001  41907.288   S1  1.1585   1.143     1   1.177  1.1575    0.02    0.01     1.159     1.143 
  162  19951005  14842.112   S1  1.1642  1.1442     1  1.1666  1.1371    0.00    0.01     1.164     1.144 
  165  19951011  77693.094   S1  1.1661  1.1441     1  1.1476  1.1356    0.02    0.01     1.166     1.144 
  168  19951014  13108.167   S1  1.1623  1.1443     1   1.165  1.1455    0.00    0.00     1.162     1.144 
  169  19951014    43561.3   S1  1.1624  1.1434     1  1.1583  1.1418    0.00    0.00     1.162     1.143 
  170  19951016   2484.285   S1  1.1668  1.1473     1  1.1741  1.1551    0.01    0.01     1.167     1.147 
  172  19951019  11712.625   S1  1.1764  1.1544     1  1.1812  1.1592    0.00    0.00     1.176     1.154 
  173  19951019  48244.594   S1      --      --     2      --      --      --      --     1.165     1.145 
  175  19951025  85239.738   S1   1.165  1.1455     1  1.2006  1.1531    0.03    0.01     1.165     1.145 
  179  19951104  46827.808   S1  1.0255   1.005     1  1.0263  1.0043    0.00    0.00     1.026     1.005 
 4685  19951113  84358.872   S1  1.0342  1.0122     1  1.0254  1.0039    0.01    0.01     1.034     1.012 
 4686  19951119  29831.402   S1  1.0288  1.0098     1  1.0123  1.0103    0.02    0.00     1.029     1.010 
 4687  19951119  46457.519   S1      --      --     1  1.0273  1.0093      --      --     1.027     1.009 
 4689  19951122  17107.738   S1  1.0302  1.0082     1  1.0355  1.0135    0.01    0.01     1.030     1.008 
  180  19951202  39101.744   S1  1.0439  1.0219     1  1.0333  1.0188    0.01    0.00     1.044     1.022 
  183  19951208  39452.057   S1  1.0466  1.0256     1  1.0434  1.0179    0.00    0.01     1.047     1.026 
  184  19951208  42467.634   S1  1.0473  1.0253     1   1.045   1.018    0.00    0.01     1.047     1.025 
  185  19951209  31349.607   S1  1.0474  1.0254     1  1.0467  1.0247    0.00    0.00     1.047     1.025 
  203  19951227  23005.042   S1  1.0553  1.0338     1  1.0603  1.0393    0.00    0.01     1.055     1.034 
  205  19960102  11652.996   S1   1.065  1.0375     1  1.0565  1.0395    0.01    0.00     1.065     1.038 
  218  19960114  44104.737   S1  1.0692  1.0462     1  1.0565   1.036    0.01    0.01     1.069     1.046 
  219  19960115  31956.506   S1  1.0649  1.0434     1  1.0697  1.0457    0.00    0.00     1.065     1.043 
  220  19960117  57371.341   S1  1.0682  1.0487     1  1.0647  1.0427    0.00    0.01     1.068     1.049 
  225  19960130   8756.848   S1  1.0767  1.0547     1  1.0705  1.0485    0.01    0.01     1.077     1.055 
  227  19960202  50750.813   S1   1.078   1.056     1  1.0801  1.0546    0.00    0.00     1.078     1.056 
  228  19960205  34499.021   S1  1.0809  1.0589     1  1.0734  1.0514    0.01    0.01     1.081     1.059 
  229  19960206  17898.732   S1   1.078   1.056     1  1.0853  1.0573    0.01    0.00     1.078     1.056 
  234  19960228  85760.241   S1  0.9569  0.9344     1  0.9542  0.9327    0.00    0.00     0.957     0.934 
  236  19960305  33645.352   S1  2.2176  2.1716     1  0.9672  0.9447    0.56    0.56     0.967     0.945 
  238  19960319  51992.828   S1  0.9641  0.9456     1  0.9663  0.9518    0.00    0.01     0.964     0.946 
  240  19960322  19642.728   S1  0.9638  0.9453     1   2.227  2.1865    1.31    1.31     0.964     0.945 
  256  19960331  21208.784   S1  0.9722  0.9527     1  0.9721  0.9531    0.00    0.00     0.972     0.953 
  275  19960418   66796.14   S1      --      --     1  0.9734  0.9629      --      --     0.973     0.963 
  295  19960430  49895.524   S1  0.9966  0.9816     1  0.9925  0.9785    0.00    0.00     0.997     0.982 
  296  19960501  31344.546   S1  0.9907  0.9787     1  1.0025  0.9805    0.01    0.00     0.991     0.979 
  298  19960506  47384.998   S1  0.9993  0.9838     1  1.9062  1.8742    0.91    0.91     0.999     0.984 
  306  19960521   62489.43   S1  1.0097  0.9957     1  1.0194  0.9974    0.01    0.00     1.010     0.996 
  307  19960523  59522.013   S1      --      --     1  1.0299  1.0079      --      --     1.030     1.008 
  310  19960530   62300.75   S1  1.0177  0.9977     1  1.0192  0.9987    0.00    0.00     1.018     0.998 
  311  19960531   6926.043   S1  1.0174  1.0024     1  1.0117  0.9942    0.01    0.01     1.017     1.002 
  313  19960602  42664.032   S1  1.0158  0.9998     1  1.0258  0.9998    0.01    0.00     1.016     1.000 
  314  19960605  29392.672   S1  1.0186  1.0016     1  1.0259  1.0039    0.01    0.00     1.019     1.002 
  317  19960612  71198.677   S1  1.0232  1.0067     1  1.0319  1.0109    0.01    0.00     1.023     1.007 
  318  19960614  67654.516   S1   1.031   1.009     1  1.0094  1.0074    0.02    0.00     1.031     1.009 
  319  19960617  76195.941   S1  1.0314  1.0094     1  1.0224  1.0074    0.01    0.00     1.031     1.009 
  323  19960625  16949.252   S1  1.0323  1.0113     1  0.7947  1.0147    0.23    0.00     1.032     1.011 
  325  19960702  54698.284   S1  1.0345   1.016     1  1.0385   1.018    0.00    0.00     1.034     1.016 
  326  19960703  65443.861   S1  1.0371  1.0171     1  1.0485  1.0265    0.01    0.01     1.037     1.017 
  329  19960709    246.641   S1  1.0404  1.0224     1  1.0391  1.0171    0.00    0.01     1.040     1.022 
  332  19960711  63757.543   S1  1.0393  1.0223     1  1.0497  1.0352    0.01    0.01     1.039     1.022 
  335  19960722  56346.728   S1  1.0491  1.0321     1   1.036   1.035    0.01    0.00     1.049     1.032 
  340  19960803  67525.033   S1  1.0621  1.0406     1   1.057   1.039    0.00    0.00     1.062     1.041 
  346  19960810   24974.75   S1  1.0659  1.0479     1  1.0703  1.0518    0.00    0.00     1.066     1.048 
  348  19960815  36027.501   S1  1.0639  1.0429     1  1.0734  1.0514    0.01    0.01     1.064     1.043 
  354  19960821  13940.971   S1   1.102  1.0835     1   1.107   1.085    0.00    0.00     1.102     1.083 
  357  19960902  58097.128   S1  1.0897  1.0702     1  1.0855  1.0685    0.00    0.00     1.090     1.070 
  358  19960906  81590.312   S1  1.0891  1.0711     1  1.1009  1.0809    0.01    0.01     1.089     1.071 
  367  19960913  83120.562   S1  1.0898  1.0713     1  1.0864  1.0644    0.00    0.01     1.090     1.071 
  368  19960916  14182.498   S1  1.0915  1.0705     1  1.1112  1.0797    0.02    0.01     1.091     1.071 
  369  19960921  54231.399   S1  1.1005   1.079     1  1.0959  1.0739    0.00    0.00     1.101     1.079 
  370  19960922  18368.358   S1  1.1035   1.073     1  1.0782  1.0747    0.02    0.00     1.103     1.073 
  371  19960924   42119.31   S1  1.0973  1.0758     1  1.0831  1.0616    0.01    0.01     1.097     1.076 
  374  19961002  75235.745   S1  1.1035  1.0755     1  1.1057  1.0772    0.00    0.00     1.103     1.075 
  381  19961009  49065.989   S1     1.1   1.078     1  1.1063  1.0853    0.01    0.01     1.100     1.078 
  383  19961017  40605.539   S1  1.1062  1.0842     1  1.0971  1.0751    0.01    0.01     1.106     1.084 
  385  19961021  53569.142   S1  1.0987  1.0767     1  1.1181  1.0811    0.02    0.00     1.099     1.077 
  386  19961022  68464.575   S1   1.108   1.086     1  1.1044  1.0774    0.00    0.01     1.108     1.086 
  387  19961023  67314.887   S1  1.1081  1.0816     1  1.1138  1.0953    0.01    0.01     1.108     1.082 
  391  19961029  24354.087   S1  1.1058  1.0843     1  1.1115  1.0835    0.01    0.00     1.106     1.084 
  392  19961029  68710.804   S1  1.1124  1.0854     1  1.1085   1.092    0.00    0.01     1.112     1.085 
  409  19961117  43490.528   S1  1.1085  1.0865     1  1.1166  1.0936    0.01    0.01     1.109     1.087 
  416  19961122   78664.84   S1  1.1212  1.0922     1  1.1128  1.0928    0.01    0.00     1.121     1.092 
  434  19961225  36436.638   S1  1.1238  1.0968     1  1.1227  1.0937    0.00    0.00     1.124     1.097 
  436  19961228   1800.985   S1  1.1353  1.0998     1  1.1178  1.0818    0.02    0.02     1.135     1.100 
  437  19961228  86332.343   S1  1.1357  1.1027     1  1.1335  1.1045    0.00    0.00     1.136     1.103 
  441  19970111  85744.563   S1  1.1294  1.0999     1  1.1313  1.0993    0.00    0.00     1.129     1.100 
  442  19970117  52074.339   S1  1.1234  1.1014     1  1.1387  1.1027    0.01    0.00     1.123     1.101 
  445  19970124  44343.397   S1  1.1309  1.0999     1  1.1184  1.0919    0.01    0.01     1.131     1.100 
  446  19970126  72027.355   S1  1.1305   1.099     1  1.1296  1.1041    0.00    0.00     1.131     1.099 
  447  19970201  49022.837   S1  1.1326  1.1021     1  1.1416  1.1066    0.01    0.00     1.133     1.102 
  448  19970201  57250.866   S1  1.1319  1.0999     1  1.1436  1.1046    0.01    0.00     1.132     1.100 
  449  19970202  25841.799   S1  1.1249  1.0979     1  1.1347  1.1047    0.01    0.01     1.125     1.098 
  454  19970214  82753.965   S1  1.1275   1.101     1  1.1272  1.0992    0.00    0.00     1.127     1.101 
  459  19970228  10681.317   S1  1.1397  1.1067     1  1.1293  1.1028    0.01    0.00     1.140     1.107 
  460  19970303  21107.915   S1  1.1393  1.1108     1  1.1396  1.1046    0.00    0.01     1.139     1.111 
  462  19970306    4920.15   S1  1.1381  1.1066     1  1.1414  1.0964    0.00    0.01     1.138     1.107 
  463  19970307   70143.33   S1  1.1323  1.1023     1  1.1288  1.1033    0.00    0.00     1.132     1.102 
  466  19970315   5801.242   S1  1.1382  1.1097     1  1.1402  1.1072    0.00    0.00     1.138     1.110 
  467  19970315  30064.853   S1  1.1403  1.1083     1  1.1345  1.1065    0.01    0.00     1.140     1.108 
  469  19970315  79764.429   S1  1.1287  1.1027     1  1.1336  1.1081    0.00    0.00     1.129     1.103 
  477  19970404  63010.698   S1  1.1562  1.1177     1  1.1294  1.1059    0.02    0.01     1.156     1.118 
  482  19970418  37159.661   S1  1.1575   1.125     1  1.1748  1.1358    0.01    0.01     1.157     1.125 
  483  19970419  22343.054   S1  1.1538  1.1248     1  1.1545   1.136    0.00    0.01     1.154     1.125 
  484  19970427  45723.327   S1  1.1523  1.1193     1  1.1546  1.1286    0.00    0.01     1.152     1.119 
  485  19970428  13365.268   S1  1.1581  1.1261     1  1.1457  1.1247    0.01    0.00     1.158     1.126 
  487  19970501  31700.734   S1  1.1552  1.1232     1  1.1546  1.1326    0.00    0.01     1.155     1.123 
  488  19970506  56503.264   S1  1.1593  1.1293     1  1.1461  1.1241    0.01    0.00     1.159     1.129 
  490  19970517  32680.995   S1  1.1616  1.1331     1  1.1833  1.1543    0.02    0.02     1.162     1.133 
  491  19970521  49991.214   S1  1.1694  1.1404     1  1.1663  1.1393    0.00    0.00     1.169     1.140 
  494  19970602  58855.684   S1  1.1795   1.146     1   1.181  1.1605    0.00    0.01     1.179     1.146 
  496  19970604  71345.369   S1   1.178   1.149     1  1.1673  1.1503    0.01    0.00     1.178     1.149 
  497  19970607  33384.688   S1  1.1763  1.1493     1  1.1695  1.1475    0.01    0.00     1.176     1.149 
  498  19970608  49032.954   S1  1.1766  1.1491     1  1.1816  1.1556    0.00    0.01     1.177     1.149 
  500  19970611  30091.031   S1  1.1783  1.1583     1  1.1723  1.1468    0.01    0.01     1.178     1.158 
  507  19970624  23407.509   S1  1.1851  1.1631     1  1.1727  1.1442    0.01    0.02     1.185     1.163 
  508  19970625  23681.548   S1  1.1877  1.1592     1  1.1831  1.1611    0.00    0.00     1.188     1.159 
  510  19970626   6239.033   S1  1.1924  1.1599     1  1.1772  1.1432    0.01    0.01     1.192     1.160 
  515  19970704   4097.025   S1  1.1923  1.1703     1  1.1694  1.1564    0.02    0.01     1.192     1.170 
  519  19970705  62459.481   S1  1.1894  1.1694     1  1.1778  1.1643    0.01    0.00     1.189     1.169 
  520  19970706  78014.733   S1   1.189   1.168     1  1.1845   1.165    0.00    0.00     1.189     1.168 
  521  19970713  22590.497   S1  1.1915  1.1715     1  1.1838  1.1668    0.01    0.00     1.192     1.171 
  526  19970723  18657.745   S1  1.1973  1.1778     1  1.2021  1.1806    0.00    0.00     1.197     1.178 
  534  19970807  66317.855   S1  1.2117  1.1822     1  1.1931  1.1821    0.02    0.00     1.212     1.182 
  541  19970831  63600.666   S1  1.2135  1.1915     1  1.2019  1.1879    0.01    0.00     1.214     1.192 
  550  19970919  65663.862   S1  1.2296  1.1996     1  1.2234  1.1919    0.01    0.01     1.230     1.200 
  551  19970921    83828.2   S1  1.2261  1.2041     1  1.2362  1.2082    0.01    0.00     1.226     1.204 
  554  19970923  41961.412   S1  1.2218  1.1998     1   1.233  1.1985    0.01    0.00     1.222     1.200 
  558  19970925  81798.047   S1  1.2168  1.1948     1  1.2313  1.2093    0.01    0.01     1.217     1.195 
  560  19970930     61.981   S1  1.2217  1.2022     1  1.2347  1.2027    0.01    0.00     1.222     1.202 
  578  19971005    4556.37   S1  1.2329  1.2029     1  1.2354  1.2079    0.00    0.00     1.233     1.203 
  580  19971009  68214.951   S1  1.2307  1.2087     1   1.228   1.201    0.00    0.01     1.231     1.209 
  582  19971019  53754.243   S1  1.2331  1.2046     1  1.2176  1.2006    0.01    0.00     1.233     1.205 
  585  19971022  43039.408   S1  1.2412  1.2027     1  1.2277  1.2072    0.01    0.00     1.241     1.203 
  586  19971023  20610.166   S1  1.2402  1.2092     1  1.2542  1.2122    0.01    0.00     1.240     1.209 
  589  19971031  23420.942   S1  1.2374  1.2089     1  1.2426  1.2096    0.00    0.00     1.237     1.209 
  596  19971113  58129.591   S1   1.319    1.29     1  1.3191  1.2971    0.00    0.01     1.319     1.290 
  597  19971114  44465.947   S1  1.3203  1.2938     1      --      --      --      --     1.320     1.294 
  599  19971118  29008.529   S1  1.3081  1.2801     1   1.301   1.281    0.01    0.00     1.308     1.280 
  609  19971208  17237.711   S1  1.2897  1.2562     1  1.3101  1.2636    0.02    0.01     1.290     1.256 
  611  19971210  27815.069   S1  1.2813  1.2508     1  1.2714  1.2494    0.01    0.00     1.281     1.251 
  616  19971223  34504.259   S1  1.2762  1.2517     1  1.2893  1.2458    0.01    0.00     1.276     1.252 
  618  19971230  83750.187   S1   1.274   1.248     1  1.2625  1.2375    0.01    0.01     1.274     1.248 
  619  19980102  70309.446   S1  1.2733  1.2473     1  1.2805   1.245    0.01    0.00     1.273     1.247 
  621  19980105  66285.718   S1  1.2731  1.2426     1  1.2682  1.2462    0.00    0.00     1.273     1.243 
  622  19980106  47880.502   S1  1.2664  1.2354     1  1.2786  1.2426    0.01    0.01     1.266     1.235 
  623  19980113  14862.834   S1  1.2669  1.2399     1  1.2704  1.2349    0.00    0.00     1.267     1.240 
  626  19980126  35017.328   S1  1.2752  1.2442     1  1.2625  1.2405    0.01    0.00     1.275     1.244 
  627  19980127   3530.838   S1  1.2666  1.2386     1  1.2635  1.2315    0.00    0.01     1.267     1.239 
  628  19980131  76987.979   S1  1.2723  1.2418     1  1.2807  1.2487    0.01    0.01     1.272     1.242 
  629  19980202  35706.894   S1  1.2696  1.2411     1  1.2802  1.2542    0.01    0.01     1.270     1.241 
  630  19980203  51664.225   S1  1.2741  1.2471     1  1.2663  1.2348    0.01    0.01     1.274     1.247 
  631  19980203  60010.671   S1  1.2618  1.2368     1  1.2735   1.245    0.01    0.01     1.262     1.237 
  632  19980203  82030.784   S1  1.2829  1.2479     1  1.2689  1.2429    0.01    0.00     1.283     1.248 
  633  19980205  19785.239   S1   1.274  1.2425     1  1.2828  1.2608    0.01    0.01     1.274     1.242 
  634  19980208  46258.243   S1  1.2704  1.2389     1  1.2777  1.2392    0.01    0.00     1.270     1.239 
  635  19980215  54055.404   S1  1.2809  1.2489     1  1.2779  1.2419    0.00    0.01     1.281     1.249 
  637  19980218  54768.157   S1   1.278   1.246     1  1.2582  1.2367    0.02    0.01     1.278     1.246 
  638  19980219  49965.055   S1  1.2783  1.2468     1  1.2556  1.2211    0.02    0.02     1.278     1.247 
  642  19980301  32367.803   S1  1.2691  1.2471     1  1.2721  1.2501    0.00    0.00     1.269     1.247 
  643  19980302  17974.178   S1  1.2759  1.2499     1  1.2649  1.2484    0.01    0.00     1.276     1.250 
  646  19980306   5303.475   S1    1.28   1.253     1  1.2617  1.2417    0.01    0.01     1.280     1.253 
  647  19980306  34589.885   S1  1.2741  1.2526     1  1.2764  1.2494    0.00    0.00     1.274     1.253 
  648  19980306  63248.424   S1   1.268   1.247     1  1.2738  1.2543    0.00    0.01     1.268     1.247 
  649  19980308   8405.072   S1  1.2666  1.2446     1  1.2756  1.2446    0.01    0.00     1.267     1.245 
  650  19980309  74502.849   S1  1.2741  1.2521     1  1.2752  1.2482    0.00    0.00     1.274     1.252 
  651  19980310  50261.054   S1  1.2761  1.2541     1  1.2891  1.2671    0.01    0.01     1.276     1.254 
  652  19980310  57051.061   S1  1.2864  1.2574     1  1.2874  1.2654    0.00    0.01     1.286     1.257 
  653  19980314  30464.301   S1  1.2763  1.2548     1  1.2825  1.2515    0.00    0.00     1.276     1.255 
  655  19980317  50294.064   S1  1.2769  1.2549     1  1.2832  1.2462    0.00    0.01     1.277     1.255 
  657  19980330     96.711   S1  1.2844  1.2624     1  1.2815   1.256    0.00    0.01     1.284     1.262 
  658  19980330  33623.057   S1  1.2768  1.2548     1  1.2972  1.2687    0.02    0.01     1.277     1.255 
  659  19980331  61078.449   S1  1.2811  1.2521     1  1.6912  1.6617    0.32    0.33     1.281     1.252 
  664  19980417  72156.952   S1  1.2914  1.2694     1      --      --      --      --     1.291     1.269 
  667  19980428   3189.977   S1  1.4063  1.3773     1  1.3835  1.3585    0.02    0.01     1.406     1.377 
  668  19980428  72606.888   S1  1.4071  1.3766     1  1.4252  1.3927    0.01    0.01     1.407     1.377 
  671  19980430  59702.214   S1  1.4037  1.3707     1  1.4117  1.3757    0.01    0.00     1.404     1.371 
  680  19980512  66353.592   S1  1.3957  1.3607     1  1.3902  1.3592    0.00    0.00     1.396     1.361 
  681  19980516  41037.217   S1      --      --     1  1.3982  1.3712      --      --     1.398     1.371 
  684  19980520  41379.782   S1  1.3768  1.3548     1  1.3744  1.3524    0.00    0.00     1.377     1.355 
  695  19980531  28060.677   S1  1.3799  1.3449     1  1.3477  1.3457    0.02    0.00     1.380     1.345 
  699  19980609  73939.482   S1  1.3711  1.3491     1  1.3397  1.3377    0.02    0.01     1.371     1.349 
  700  19980610   71546.85   S1  1.3653  1.3438     1   1.361   1.342    0.00    0.00     1.365     1.344 
  701  19980610  86195.164   S1   1.387   1.352     1  1.3655   1.345    0.02    0.01     1.387     1.352 
  717  19980619  47530.372   S1  1.3677  1.3457     1  1.3658  1.3438    0.00    0.00     1.368     1.346 
  721  19980624    58074.8   S1   1.372   1.346     1  1.3667  1.3447    0.00    0.00     1.372     1.346 
  723  19980626  81589.863   S1  1.3682  1.3462     1  1.3627  1.3407    0.00    0.00     1.368     1.346 
  731  19980706  78051.412   S1  1.3732  1.3512     1   1.386   1.354    0.01    0.00     1.373     1.351 
  732  19980708  52687.328   S1  1.3707  1.3487     1  1.3648  1.3548    0.00    0.00     1.371     1.349 
  735  19980713  13304.067   S1   1.367   1.345     1  1.3751  1.3531    0.01    0.01     1.367     1.345 
  736  19980718  10739.272   S1  1.3751  1.3436     1  1.3741  1.3486    0.00    0.00     1.375     1.344 
  739  19980720  80167.739   S1  1.3721  1.3501     1  1.3858  1.3553    0.01    0.00     1.372     1.350 
  741  19980721  23791.488   S1  1.3692  1.3472     1  1.3562  1.3512    0.01    0.00     1.369     1.347 
  756  19980731  16929.508   S1   1.375   1.353     1  1.3651  1.3456    0.01    0.01     1.375     1.353 
  761  19980813  21677.179   S1  1.3879  1.3559     1  1.3905  1.3515    0.00    0.00     1.388     1.356 
  769  19980821  62164.354   S1  1.3737  1.3517     1  1.3872  1.3652    0.01    0.01     1.374     1.352 
  772  19980822    7818.78   S1  1.3788  1.3568     1  1.3621  1.3356    0.01    0.02     1.379     1.357 
  774  19980822  82158.509   S1  1.3719  1.3499     1  1.3952  1.3527    0.02    0.00     1.372     1.350 
  791  19980903  37697.517   S1  1.4084  1.3714     1  1.4153  1.3733    0.00    0.00     1.408     1.371 
  792  19980904  31349.014   S1  1.4005   1.368     1  1.4095   1.376    0.01    0.01     1.401     1.368 
  801  19980914  32976.882   S1  1.3997  1.3657     1  1.3893  1.3673    0.01    0.00     1.400     1.366 
  804  19980918  46384.643   S1  1.4036  1.3666     1  1.3852  1.3632    0.01    0.00     1.404     1.367 
  808  19980923  72647.721   S1      --      --     1  1.3779  1.3559      --      --     1.378     1.356 
  809  19980925  17571.284   S1  1.4153  1.3768     1  1.3784  1.3734    0.03    0.00     1.415     1.377 
  810  19980925  72299.405   S1  1.4153  1.3738     1  1.4185   1.375    0.00    0.00     1.415     1.374 
  824  19981015  83731.605   S1  1.4051  1.3746     1  1.4185   1.373    0.01    0.00     1.405     1.375 
  826  19981017  73933.534   S1  1.4053  1.3733     1  1.4148  1.3733    0.01    0.00     1.405     1.373 
  827  19981019  79605.114   S1  1.4104  1.3744     1  1.4195   1.381    0.01    0.00     1.410     1.374 
  839  19981031  35050.762   S1  1.4105   1.375     1  1.4251  1.3831    0.01    0.01     1.411     1.375 
  843  19981102  28554.533   S1  1.4084  1.3759     1   1.402    1.38    0.00    0.00     1.408     1.376 
  857  19981111  41384.373   S1  1.4084  1.3784     1  1.4021  1.3726    0.00    0.00     1.408     1.378 
  870  19981130   3186.454   S1  1.4324  1.3954     1  1.4196  1.3881    0.01    0.01     1.432     1.395 
  874  19981203  26288.514   S1  1.4209  1.3854     1   1.425  1.3915    0.00    0.00     1.421     1.385 
  882  19981218  62134.933   S1      --      --     1  1.4212  1.3862      --      --     1.421     1.386 
  883  19981219  65094.764   S1  1.4104  1.3729     1   1.413  1.3715    0.00    0.00     1.410     1.373 
  884  19981220  78747.712   S1  1.4172  1.3797     1  1.4078  1.3718    0.01    0.01     1.417     1.380 
  889  19981226  38822.991   S1   1.411   1.379     1  1.4047  1.3752    0.00    0.00     1.411     1.379 
